type,breed,color,name,zip,exp_year,reg_date,date,reg_year
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,SKY,15120,2014,2013-12-26 10:33:23,2013-12-26,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,HUNTER,15120,2014,2013-12-26 10:33:23,2013-12-26,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,RUBY,15143,2014,2013-12-26 10:33:23,2013-12-26,2013
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,SPOTTED,LOUIE,15237,2014,2013-12-26 10:34:30,2013-12-26,2013
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,BLACK,MINNIE,15106,2014,2013-12-26 10:34:30,2013-12-26,2013
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,BOOMER,15108,2014,2013-12-26 10:34:30,2013-12-26,2013
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,RUSTY,15108,2014,2013-12-26 10:34:30,2013-12-26,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,MISS LADY,15220,2014,2013-12-26 10:12:46,2013-12-26,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MR MAX,15220,2014,2013-12-26 10:12:46,2013-12-26,2013
Dog Individual Female,ENG SPRINGER SPANIE,BLACK WITH WHITE,PENNY,15017,2014,2013-12-26 10:12:46,2013-12-26,2013
Dog Individual Female,ENG SPRINGER SPANIE,BLACK WITH WHITE,BINDY,15017,2014,2013-12-26 10:12:46,2013-12-26,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,BLACK WITH WHITE,HALEY,15143,2014,2013-12-26 10:12:46,2013-12-26,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,FRECKLES,15101,2014,2013-12-26 11:04:38,2013-12-26,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,SADIE,15235,2014,2013-12-26 11:04:38,2013-12-26,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,JAKE BAUDOUX,15146,2014,2013-12-26 11:04:38,2013-12-26,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,SPORTS PEN BIELAK,15065,2014,2013-12-26 12:38:17,2013-12-26,2013
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/LIVER,TUCKER,15202,2014,2013-12-26 12:38:17,2013-12-26,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,SADIE,15146,2014,2013-12-26 12:38:17,2013-12-26,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,ANNABELLE,15045,2014,2013-12-26 12:38:17,2013-12-26,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ELLIE,15139,2014,2013-12-26 12:38:17,2013-12-26,2013
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MAIZY,15090,2014,2013-12-26 12:38:52,2013-12-26,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,ROXANNE,15205,2014,2013-12-27 09:07:33,2013-12-27,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,JOSIE,15205,2014,2013-12-27 09:07:33,2013-12-27,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,SPRING,15122,2014,2013-12-27 09:07:33,2013-12-27,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,BREEZE,15215,2014,2013-12-27 09:07:33,2013-12-27,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,LILY MYST,15106,2014,2013-12-27 09:07:33,2013-12-27,2013
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,PETE,15235,2014,2013-12-27 09:09:52,2013-12-27,2013
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,BIRDIE,15237,2014,2013-12-27 09:09:52,2013-12-27,2013
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,WHITE/LIVER,TUGGY,15102,2014,2013-12-27 09:09:52,2013-12-27,2013
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BROWN,CUTCH,15234,2014,2013-12-27 09:07:33,2013-12-27,2013
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ABBY,15101,2014,2013-12-27 09:09:52,2013-12-27,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,LIVER,CENA HOFFMAN,15017,2014,2013-12-27 09:07:33,2013-12-27,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,WINCHESTER,15236,2014,2013-12-27 09:07:33,2013-12-27,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,DOTTIE,15143,2014,2013-12-27 09:07:33,2013-12-27,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,TRAIL,15238,2014,2013-12-27 09:07:33,2013-12-27,2013
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,COREY,15237,2014,2013-12-27 09:09:52,2013-12-27,2013
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,PRINCE,15239,2014,2013-12-27 09:09:52,2013-12-27,2013
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,MULTI,ABBY,15090,2014,2013-12-27 09:09:52,2013-12-27,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,SADIE,15241,2014,2013-12-30 10:14:00,2013-12-30,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,BUDDY,15147,2014,2013-12-30 10:14:00,2013-12-30,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,CASH,15202,2014,2013-12-30 10:14:00,2013-12-30,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,BRANDY II,15225,2014,2013-12-30 10:14:00,2013-12-30,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,PEPPER,15234,2014,2013-12-30 10:14:00,2013-12-30,2013
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,PINKY,15215,2014,2013-12-30 10:16:30,2013-12-30,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,LAYLA,15237,2014,2013-12-30 10:14:00,2013-12-30,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,MILLY,15215,2014,2013-12-30 10:14:00,2013-12-30,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MAGGIE,15241,2014,2013-12-30 10:14:00,2013-12-30,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SAWYER,15106,2014,2013-12-30 10:14:00,2013-12-30,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,DAISY,15236,2014,2013-12-30 10:14:00,2013-12-30,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,MERCEDES,15102,2014,2013-12-30 10:14:00,2013-12-30,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,JACK SCHAMING,15236,2014,2013-12-30 10:14:00,2013-12-30,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,ANNABELLE SCHAMING,15236,2014,2013-12-30 10:14:00,2013-12-30,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE,ELSIE,15235,2014,2013-12-30 10:14:00,2013-12-30,2013
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,BUDDY,15147,2014,2013-12-30 10:16:30,2013-12-30,2013
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,BREWSTER,15237,2014,2013-12-30 10:16:30,2013-12-30,2013
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,SPOTTED,GINGER,15146,2014,2013-12-30 10:16:30,2013-12-30,2013
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,SADIE,15229,2014,2013-12-30 10:16:30,2013-12-30,2013
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,EMMA,15228,2014,2013-12-30 10:16:30,2013-12-30,2013
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BLACK,DAISY,15122,2014,2013-12-30 09:41:45,2013-12-30,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,ANDY,15239,2014,2013-12-30 15:29:22,2013-12-30,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,GUNTHER,15120,2014,2013-12-30 12:34:08,2013-12-30,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,LILLIE,15120,2014,2013-12-30 12:34:08,2013-12-30,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,RIO,15143,2014,2013-12-31 09:53:20,2013-12-31,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,DEUCE,15143,2014,2013-12-31 09:53:20,2013-12-31,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK/BROWN,LUKE,15116,2014,2013-12-31 08:07:59,2013-12-31,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,WILLIAM,15116,2014,2013-12-31 08:07:59,2013-12-31,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,BELLA,15144,2014,2013-12-31 08:07:59,2013-12-31,2013
Dog Individual Female,ENG SPRINGER SPANIE,SPOTTED,DAISY MAE,15032,2014,2013-12-31 08:07:59,2013-12-31,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,LILLY,15102,2014,2013-12-31 08:07:59,2013-12-31,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,BRIDGETTE,15102,2014,2013-12-31 08:07:59,2013-12-31,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,ELI,15106,2014,2013-12-31 08:07:59,2013-12-31,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,OTIS,15025,2014,2013-12-31 08:07:59,2013-12-31,2013
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,HUNTER,15237,2014,2013-12-31 08:07:59,2013-12-31,2013
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,DUKE,15146,2014,2013-12-31 08:09:03,2013-12-31,2013
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,IVY,15143,2014,2013-12-31 08:09:03,2013-12-31,2013
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,ROCKY,15104,2014,2013-12-31 13:00:27,2013-12-31,2013
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,EMMA,15108,2014,2014-01-02 08:31:43,2014-01-02,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,AKEA,15108,2014,2014-01-02 08:31:43,2014-01-02,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,PIPPA,15238,2014,2014-01-02 08:31:43,2014-01-02,2014
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,BRODY,15228,2014,2014-01-02 08:32:05,2014-01-02,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,SADIE,15044,2014,2014-01-02 15:53:11,2014-01-02,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,PENNY,15243,2014,2014-01-02 15:53:11,2014-01-02,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,GUS,15238,2014,2014-01-02 15:53:11,2014-01-02,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,OTTO,15202,2014,2014-01-02 15:53:11,2014-01-02,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,KNIGHTLY,15131,2014,2014-01-02 14:43:50,2014-01-02,2014
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/LIVER,WOODROW,15044,2014,2014-01-03 09:20:38,2014-01-03,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,LILLIE,15147,2014,2014-01-03 09:20:38,2014-01-03,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,HERSHEY,15202,2014,2014-01-03 09:20:38,2014-01-03,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,RUFF GERONIMOS,15102,2014,2014-01-03 09:20:38,2014-01-03,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,BILLY,15017,2014,2014-01-03 09:20:38,2014-01-03,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,MOE,15202,2014,2014-01-03 09:20:38,2014-01-03,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,FRISCO,15205,2014,2014-01-03 09:20:38,2014-01-03,2014
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/LIVER,BAILEY,15237,2014,2014-01-03 09:20:38,2014-01-03,2014
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,CHARGER,15146,2014,2014-01-03 09:22:22,2014-01-03,2014
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,WHITE/LIVER,EMILE,15133,2014,2014-01-03 09:22:22,2014-01-03,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,ZEUS,15239,2014,2014-01-03 09:20:38,2014-01-03,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE,SCOOBY,15102,2014,2014-01-03 09:20:38,2014-01-03,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,KIDA,15071,2014,2014-01-03 09:20:38,2014-01-03,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,BLACK,IVY CARACCIOLO,15237,2014,2014-01-03 09:20:38,2014-01-03,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,BROWN,PENNY,15237,2014,2014-01-03 09:20:38,2014-01-03,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,NEWTON,15229,2014,2014-01-03 09:20:38,2014-01-03,2014
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,BROWN,MINDY,15046,2014,2014-01-03 09:22:22,2014-01-03,2014
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ZIPIT,15017,2014,2014-01-03 09:22:22,2014-01-03,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,MOLLY,15044,2014,2014-01-03 11:44:19,2014-01-03,2014
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BROWN,SMOKEY,15102,2014,2014-01-03 12:43:54,2014-01-03,2014
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BLACK,SADIE,15102,2014,2014-01-03 12:43:54,2014-01-03,2014
Dog Individual Male,ENG SPRINGER SPANIE,NA,TUCKER,15239,2014,2014-01-06 08:22:40,2014-01-06,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,WINSTON,15101,2014,2014-01-03 15:43:20,2014-01-03,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,BUDDY,15237,2014,2014-01-03 16:18:19,2014-01-03,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,PARIS,15139,2014,2014-01-06 09:22:41,2014-01-06,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,MANCHESTER,15139,2014,2014-01-06 09:22:41,2014-01-06,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,CHELSE,15229,2014,2014-01-06 09:22:41,2014-01-06,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,LUKE,15212,2014,2014-01-06 09:22:41,2014-01-06,2014
Dog Individual Female,ENG SPRINGER SPANIE,WHITE/BROWN,COOKIE,15229,2014,2014-01-06 09:22:41,2014-01-06,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,ZIGGY,15102,2014,2014-01-06 09:22:41,2014-01-06,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ABAGAIL,15229,2014,2014-01-06 09:22:41,2014-01-06,2014
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,DAISY,15234,2014,2014-01-06 09:24:15,2014-01-06,2014
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,MAGGIE,15017,2014,2014-01-06 09:24:15,2014-01-06,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,JEB,15237,2014,2014-01-06 09:22:41,2014-01-06,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,DUKE,15237,2014,2014-01-06 09:22:41,2014-01-06,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,FENIX,15223,2014,2014-01-06 09:22:41,2014-01-06,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,JOJO,15202,2014,2014-01-06 09:22:41,2014-01-06,2014
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MAX,15234,2014,2014-01-06 09:24:15,2014-01-06,2014
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,FIDO,15015,2014,2014-01-06 09:24:15,2014-01-06,2014
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BLACK,ACE,28117,2014,2014-01-06 09:55:18,2014-01-06,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,HAILLIE,15243,2014,2014-01-06 13:08:15,2014-01-06,2014
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,SARAH,15243,2014,2014-01-06 13:08:20,2014-01-06,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,MAX,16046,2014,2014-01-06 13:08:15,2014-01-06,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MAX,15229,2014,2014-01-06 12:45:05,2014-01-06,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,ROSIE,15228,2014,2014-01-06 12:45:05,2014-01-06,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,CHARLIE,15228,2014,2014-01-06 12:45:05,2014-01-06,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,MOLLY,15237,2014,2014-01-06 13:30:08,2014-01-06,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,NIP,15133,2014,2014-01-09 09:16:44,2014-01-09,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,MULTI,MOLLY,15106,2014,2014-01-07 07:34:42,2014-01-07,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,BUDDY,15026,2014,2014-01-07 07:34:42,2014-01-07,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,HANNA,15223,2014,2014-01-07 07:34:42,2014-01-07,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,ABBY,15147,2014,2014-01-07 07:34:42,2014-01-07,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,SPENCER,15241,2014,2014-01-07 07:34:42,2014-01-07,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,TRACEY,15241,2014,2014-01-07 07:34:42,2014-01-07,2014
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BROWN,BUDDY,15205,2014,2014-01-07 07:34:42,2014-01-07,2014
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,WHITE/BROWN,CHANCE,15102,2014,2014-01-07 07:35:26,2014-01-07,2014
Dog Individual Female,ENG SPRINGER SPANIE,LIVER,SADIE,15135,2014,2014-01-07 14:32:06,2014-01-07,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,NOEL,15237,2014,2014-01-08 08:41:39,2014-01-08,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,BUSTER,15237,2014,2014-01-08 08:41:39,2014-01-08,2014
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BLACK,CHIPPER,15037,2014,2014-01-08 08:41:39,2014-01-08,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,BLACK,JOEBIN,15108,2014,2014-01-08 08:41:39,2014-01-08,2014
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,CHIPPER,15120,2014,2014-01-08 08:43:23,2014-01-08,2014
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,DAISY,15120,2014,2014-01-08 08:43:23,2014-01-08,2014
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,SPOTTED,BLUE,15071,2014,2014-01-08 08:43:23,2014-01-08,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,MAGGIE,15238,2014,2014-01-08 08:41:39,2014-01-08,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,JAKE,15025,2014,2014-01-08 08:41:39,2014-01-08,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,KING,15120,2014,2014-01-08 08:41:39,2014-01-08,2014
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BLACK,ELI,15237,2014,2014-01-08 08:41:39,2014-01-08,2014
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,COSMO,15104,2014,2014-01-08 08:43:23,2014-01-08,2014
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,CODY,15068,2014,2014-01-08 08:43:23,2014-01-08,2014
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,MULTI,RALEIGH,15221,2014,2014-01-07 16:28:11,2014-01-07,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,CROSBY,15101,2014,2014-01-08 11:46:00,2014-01-08,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BLACK,CASEY,15237,2014,2014-01-09 07:46:53,2014-01-09,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MAX,15132,2014,2014-01-09 07:46:53,2014-01-09,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,ROCKY,15227,2014,2014-01-09 07:46:53,2014-01-09,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,MOLLY,15227,2014,2014-01-09 07:46:53,2014-01-09,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,LADY,15017,2014,2014-01-09 07:46:53,2014-01-09,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,BETSY,15243,2014,2014-01-09 07:46:53,2014-01-09,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/BROWN,DAISEY,15044,2014,2014-01-09 07:46:53,2014-01-09,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SPARKY,15090,2014,2014-01-09 07:46:53,2014-01-09,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SAM,15202,2014,2014-01-09 07:46:53,2014-01-09,2014
Dog Individual Male,ENG SPRINGER SPANIE,WHITE/BLACK,O'NEAL,15205,2014,2014-01-09 07:46:53,2014-01-09,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,OTIS,15143,2014,2014-01-09 07:46:53,2014-01-09,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,OREO,15236,2014,2014-01-09 07:46:53,2014-01-09,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,COOKIE,15236,2014,2014-01-09 07:46:53,2014-01-09,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,SPOTTED,BAILEY,15236,2014,2014-01-09 07:46:53,2014-01-09,2014
Dog Senior Citizen or Disability Spayed Female,ENG SPRINGER SPANIE,BLACK,COOKIE,15237,2014,2014-01-09 07:47:50,2014-01-09,2014
Dog Senior Citizen or Disability Male,ENG SPRINGER SPANIE,BLACK WITH WHITE,TUCKER,15015,2014,2014-01-09 07:47:50,2014-01-09,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,SHERLOCK,15102,2014,2014-01-09 07:46:53,2014-01-09,2014
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SPENCER TRACY,15044,2014,2014-01-09 16:24:35,2014-01-09,2014
Dog Senior Citizen or Disability Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SIMON,15044,2014,2014-01-09 16:24:35,2014-01-09,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,BANDIT,15227,2014,2014-01-10 07:25:41,2014-01-10,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,SMOKEY,15236,2014,2014-01-10 07:25:41,2014-01-10,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,SENECA,15044,2014,2014-01-10 07:25:41,2014-01-10,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/LIVER,DAKOTA,15044,2014,2014-01-10 07:25:41,2014-01-10,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/LIVER,SCOOTER,15090,2014,2014-01-10 07:25:41,2014-01-10,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,SCOUT SMITH,15131,2014,2014-01-10 07:25:41,2014-01-10,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,MASON,15102,2014,2014-01-10 07:25:41,2014-01-10,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BLACK,DAKOTA,15102,2014,2014-01-10 07:25:41,2014-01-10,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,BAILEY,15102,2014,2014-01-10 07:25:41,2014-01-10,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,SPOTTED,LORD STANLEY,15044,2014,2014-01-10 07:25:41,2014-01-10,2014
Dog Individual Male,ENG SPRINGER SPANIE,SPOTTED,ZAC,15212,2014,2014-01-10 07:25:41,2014-01-10,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,BLACK,VICTORY,15218,2014,2014-01-10 07:25:41,2014-01-10,2014
Dog Individual Spayed Female,ENG SPRINGER SPANIE,WHITE/RED,ANNIE,15241,2014,2014-01-09 15:07:40,2014-01-09,2014
Dog Individual Neutered Male,ENG SPRINGER SPANIE,WHITE/BROWN,JERRY,15090,2014,2014-01-10 15:57:59,2014-01-10,2014
